,Show,EpId,ClipId,Path,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
563,FluencyBank,24,193,clips/FluencyBank/024/FluencyBank_024_193.wav,12157440,12205440,0,0,0,0,1,2,0,0,1,0,0,0
564,FluencyBank,24,194,clips/FluencyBank/024/FluencyBank_024_194.wav,12204000,12252000,0,0,0,1,2,0,0,0,0,0,0,0
565,FluencyBank,24,195,clips/FluencyBank/024/FluencyBank_024_195.wav,12219360,12267360,0,0,0,0,2,1,0,1,0,0,0,0
566,FluencyBank,24,196,clips/FluencyBank/024/FluencyBank_024_196.wav,1529440,1577440,0,0,3,0,0,0,0,0,1,0,0,0
567,FluencyBank,31,0,clips/FluencyBank/031/FluencyBank_031_0.wav,87680,135680,0,0,0,0,0,1,0,2,2,0,0,0
568,FluencyBank,31,1,clips/FluencyBank/031/FluencyBank_031_1.wav,1164320,1212320,0,0,1,0,0,1,0,0,2,1,0,0
569,FluencyBank,31,2,clips/FluencyBank/031/FluencyBank_031_2.wav,1192000,1240000,0,0,0,0,0,0,0,0,3,1,0,0
570,FluencyBank,31,3,clips/FluencyBank/031/FluencyBank_031_3.wav,1213600,1261600,0,0,0,0,0,0,0,0,3,0,0,0
571,FluencyBank,31,4,clips/FluencyBank/031/FluencyBank_031_4.wav,1284160,1332160,0,0,0,0,0,1,0,2,2,0,0,0
572,FluencyBank,31,5,clips/FluencyBank/031/FluencyBank_031_5.wav,1311040,1359040,1,0,0,2,0,0,0,2,1,1,0,0
573,FluencyBank,31,6,clips/FluencyBank/031/FluencyBank_031_6.wav,1398240,1446240,0,0,0,0,0,0,0,1,3,1,0,0
574,FluencyBank,31,7,clips/FluencyBank/031/FluencyBank_031_7.wav,1424960,1472960,0,0,0,0,0,0,0,0,3,0,0,0
575,FluencyBank,31,8,clips/FluencyBank/031/FluencyBank_031_8.wav,1498880,1546880,0,0,0,0,0,1,0,3,2,1,0,0
576,FluencyBank,31,9,clips/FluencyBank/031/FluencyBank_031_9.wav,1526720,1574720,0,0,0,0,2,1,0,0,0,0,0,0
577,FluencyBank,31,10,clips/FluencyBank/031/FluencyBank_031_10.wav,1726240,1774240,0,0,1,0,0,0,0,3,2,0,0,0
578,FluencyBank,31,11,clips/FluencyBank/031/FluencyBank_031_11.wav,1750560,1798560,0,0,0,0,0,0,0,3,3,0,0,0
579,FluencyBank,31,12,clips/FluencyBank/031/FluencyBank_031_12.wav,1784320,1832320,0,0,0,0,0,0,0,0,3,0,0,0
580,FluencyBank,31,13,clips/FluencyBank/031/FluencyBank_031_13.wav,1823040,1871040,0,0,0,0,0,0,0,0,3,0,0,0
581,FluencyBank,31,14,clips/FluencyBank/031/FluencyBank_031_14.wav,1860800,1908800,0,0,0,2,0,0,0,0,1,1,0,0
582,FluencyBank,31,15,clips/FluencyBank/031/FluencyBank_031_15.wav,1982400,2030400,0,0,0,0,0,0,0,0,3,1,0,0
583,FluencyBank,31,16,clips/FluencyBank/031/FluencyBank_031_16.wav,2008320,2056320,0,0,0,1,0,0,0,3,2,0,0,0
584,FluencyBank,31,17,clips/FluencyBank/031/FluencyBank_031_17.wav,139040,187040,0,0,0,1,0,0,0,1,2,0,0,0
585,FluencyBank,31,18,clips/FluencyBank/031/FluencyBank_031_18.wav,171200,219200,0,0,0,0,0,0,0,0,3,0,0,0
586,FluencyBank,31,19,clips/FluencyBank/031/FluencyBank_031_19.wav,2039360,2087360,0,0,0,2,0,0,0,2,1,0,0,0
587,FluencyBank,31,20,clips/FluencyBank/031/FluencyBank_031_20.wav,2089600,2137600,1,0,0,0,0,0,1,1,2,0,0,0
588,FluencyBank,31,21,clips/FluencyBank/031/FluencyBank_031_21.wav,2138880,2186880,0,0,2,1,0,0,0,0,1,1,0,0
589,FluencyBank,31,22,clips/FluencyBank/031/FluencyBank_031_22.wav,2178400,2226400,0,0,2,0,0,0,0,0,1,0,0,0
590,FluencyBank,31,23,clips/FluencyBank/031/FluencyBank_031_23.wav,2215040,2263040,0,0,0,1,2,0,0,0,0,0,0,0
591,FluencyBank,31,24,clips/FluencyBank/031/FluencyBank_031_24.wav,2254240,2302240,0,0,0,0,0,0,0,2,3,0,0,0
592,FluencyBank,31,25,clips/FluencyBank/031/FluencyBank_031_25.wav,2282400,2330400,0,0,0,0,0,0,0,3,3,0,0,0
593,FluencyBank,31,26,clips/FluencyBank/031/FluencyBank_031_26.wav,2314400,2362400,0,0,0,0,0,0,0,0,3,0,0,0
594,FluencyBank,31,27,clips/FluencyBank/031/FluencyBank_031_27.wav,2591040,2639040,0,0,0,1,2,0,0,1,0,0,0,0
595,FluencyBank,31,28,clips/FluencyBank/031/FluencyBank_031_28.wav,2623360,2671360,0,0,0,0,0,0,0,0,3,0,0,0
596,FluencyBank,31,29,clips/FluencyBank/031/FluencyBank_031_29.wav,2697600,2745600,0,0,0,0,0,0,0,0,3,0,0,0
597,FluencyBank,31,30,clips/FluencyBank/031/FluencyBank_031_30.wav,2722880,2770880,0,0,0,1,0,0,0,0,2,0,0,0
598,FluencyBank,31,31,clips/FluencyBank/031/FluencyBank_031_31.wav,2814240,2862240,0,0,0,1,0,0,0,0,2,0,0,0
599,FluencyBank,31,32,clips/FluencyBank/031/FluencyBank_031_32.wav,2839520,2887520,0,0,0,0,0,0,0,3,3,1,0,0
600,FluencyBank,31,33,clips/FluencyBank/031/FluencyBank_031_33.wav,3218560,3266560,0,0,0,0,0,0,0,0,3,1,0,0
601,FluencyBank,31,34,clips/FluencyBank/031/FluencyBank_031_34.wav,3242720,3290720,0,0,0,1,0,0,0,2,2,2,0,0
602,FluencyBank,31,35,clips/FluencyBank/031/FluencyBank_031_35.wav,224960,272960,0,0,0,0,0,0,0,1,3,0,0,0
603,FluencyBank,31,36,clips/FluencyBank/031/FluencyBank_031_36.wav,256960,304960,0,0,0,0,0,0,0,3,3,0,0,0
604,FluencyBank,31,37,clips/FluencyBank/031/FluencyBank_031_37.wav,3294560,3342560,0,0,1,0,0,0,0,0,2,0,0,0
605,FluencyBank,31,38,clips/FluencyBank/031/FluencyBank_031_38.wav,3520000,3568000,0,0,0,0,0,1,0,3,2,0,0,0
606,FluencyBank,31,39,clips/FluencyBank/031/FluencyBank_031_39.wav,3543840,3591840,0,0,1,0,0,0,0,2,2,0,0,0
607,FluencyBank,31,40,clips/FluencyBank/031/FluencyBank_031_40.wav,3590240,3638240,0,0,0,0,0,0,0,0,3,0,0,0
608,FluencyBank,31,41,clips/FluencyBank/031/FluencyBank_031_41.wav,3620160,3668160,0,0,0,1,0,1,0,1,2,1,0,0
609,FluencyBank,31,42,clips/FluencyBank/031/FluencyBank_031_42.wav,3834400,3882400,0,0,0,1,0,0,0,0,2,0,0,0
610,FluencyBank,31,43,clips/FluencyBank/031/FluencyBank_031_43.wav,3863840,3911840,0,0,1,0,0,0,0,0,2,0,0,0
611,FluencyBank,31,44,clips/FluencyBank/031/FluencyBank_031_44.wav,3921440,3969440,0,0,0,2,0,0,0,0,1,1,0,0
612,FluencyBank,31,45,clips/FluencyBank/031/FluencyBank_031_45.wav,3969120,4017120,0,0,0,0,0,0,0,1,3,0,0,0
613,FluencyBank,31,46,clips/FluencyBank/031/FluencyBank_031_46.wav,4053280,4101280,0,0,0,0,0,0,0,0,3,0,0,0
614,FluencyBank,31,47,clips/FluencyBank/031/FluencyBank_031_47.wav,4076640,4124640,0,0,0,1,0,1,0,2,2,1,0,0
615,FluencyBank,31,48,clips/FluencyBank/031/FluencyBank_031_48.wav,4164160,4212160,0,0,0,1,0,1,0,2,1,0,0,0
616,FluencyBank,31,49,clips/FluencyBank/031/FluencyBank_031_49.wav,4188320,4236320,0,0,0,0,0,0,0,3,3,0,0,0
617,FluencyBank,31,50,clips/FluencyBank/031/FluencyBank_031_50.wav,4607360,4655360,0,0,0,0,0,0,0,0,3,0,0,0
618,FluencyBank,31,51,clips/FluencyBank/031/FluencyBank_031_51.wav,4657440,4705440,0,0,0,2,0,0,0,3,1,0,0,0
619,FluencyBank,31,52,clips/FluencyBank/031/FluencyBank_031_52.wav,4675840,4723840,0,0,0,0,0,1,0,3,2,0,0,0
620,FluencyBank,31,53,clips/FluencyBank/031/FluencyBank_031_53.wav,486080,534080,0,0,1,2,0,0,0,2,0,0,0,0
621,FluencyBank,31,54,clips/FluencyBank/031/FluencyBank_031_54.wav,512480,560480,0,0,0,0,0,1,0,3,2,0,0,0
622,FluencyBank,31,55,clips/FluencyBank/031/FluencyBank_031_55.wav,4731520,4779520,0,0,1,0,0,0,0,3,2,1,0,0
623,FluencyBank,31,56,clips/FluencyBank/031/FluencyBank_031_56.wav,4818400,4866400,0,0,0,0,0,0,0,0,3,0,0,0
624,FluencyBank,31,57,clips/FluencyBank/031/FluencyBank_031_57.wav,4843680,4891680,0,0,0,2,1,0,0,0,1,0,0,0
625,FluencyBank,31,58,clips/FluencyBank/031/FluencyBank_031_58.wav,4864960,4912960,1,0,0,1,1,0,0,0,1,0,0,0
626,FluencyBank,31,59,clips/FluencyBank/031/FluencyBank_031_59.wav,4904800,4952800,0,0,0,1,0,1,0,0,1,0,0,0
627,FluencyBank,31,60,clips/FluencyBank/031/FluencyBank_031_60.wav,5006560,5054560,0,0,0,0,0,0,0,0,3,0,0,0
628,FluencyBank,31,61,clips/FluencyBank/031/FluencyBank_031_61.wav,5040160,5088160,0,0,0,0,0,1,0,1,2,1,0,0
629,FluencyBank,31,62,clips/FluencyBank/031/FluencyBank_031_62.wav,5071200,5119200,1,0,0,0,0,0,0,0,2,0,0,0
630,FluencyBank,31,63,clips/FluencyBank/031/FluencyBank_031_63.wav,5132160,5180160,0,0,0,1,1,0,0,0,1,0,0,0
631,FluencyBank,31,64,clips/FluencyBank/031/FluencyBank_031_64.wav,5173120,5221120,0,0,0,1,0,0,0,0,2,1,0,0
632,FluencyBank,31,65,clips/FluencyBank/031/FluencyBank_031_65.wav,5202880,5250880,0,0,0,0,0,0,0,0,3,0,0,0
633,FluencyBank,31,66,clips/FluencyBank/031/FluencyBank_031_66.wav,5230080,5278080,0,0,0,0,0,0,0,0,3,1,0,0
634,FluencyBank,31,67,clips/FluencyBank/031/FluencyBank_031_67.wav,5287040,5335040,0,0,0,0,0,0,0,3,3,0,0,0
635,FluencyBank,31,68,clips/FluencyBank/031/FluencyBank_031_68.wav,5316000,5364000,0,0,0,1,0,1,0,3,1,0,0,0
636,FluencyBank,31,69,clips/FluencyBank/031/FluencyBank_031_69.wav,563360,611360,0,0,0,1,1,0,0,0,1,2,0,0
637,FluencyBank,31,70,clips/FluencyBank/031/FluencyBank_031_70.wav,5357440,5405440,0,0,0,0,0,0,0,0,3,1,0,0
638,FluencyBank,31,71,clips/FluencyBank/031/FluencyBank_031_71.wav,5381120,5429120,0,0,0,1,0,0,0,0,2,1,0,0
639,FluencyBank,31,72,clips/FluencyBank/031/FluencyBank_031_72.wav,5432160,5480160,0,0,0,1,1,1,0,0,1,1,0,0
640,FluencyBank,31,73,clips/FluencyBank/031/FluencyBank_031_73.wav,5470240,5518240,0,0,0,0,0,1,0,0,2,0,0,0
641,FluencyBank,31,74,clips/FluencyBank/031/FluencyBank_031_74.wav,576640,624640,0,0,0,0,0,0,0,0,3,1,0,0
642,FluencyBank,31,75,clips/FluencyBank/031/FluencyBank_031_75.wav,635680,683680,0,0,0,1,0,0,0,1,2,0,0,0
643,FluencyBank,31,76,clips/FluencyBank/031/FluencyBank_031_76.wav,665440,713440,0,0,2,0,1,0,0,1,0,0,0,0
644,FluencyBank,31,77,clips/FluencyBank/031/FluencyBank_031_77.wav,721600,769600,0,0,0,0,0,0,0,0,3,2,0,0
645,FluencyBank,31,78,clips/FluencyBank/031/FluencyBank_031_78.wav,759840,807840,0,0,0,0,0,0,0,0,3,1,0,0
646,FluencyBank,31,79,clips/FluencyBank/031/FluencyBank_031_79.wav,785760,833760,0,0,0,0,0,0,0,0,3,0,0,0
647,FluencyBank,31,80,clips/FluencyBank/031/FluencyBank_031_80.wav,877280,925280,0,0,0,0,0,0,0,0,3,0,0,0
648,FluencyBank,31,81,clips/FluencyBank/031/FluencyBank_031_81.wav,903360,951360,0,0,0,0,0,0,0,3,3,1,0,0
649,FluencyBank,46,0,clips/FluencyBank/046/FluencyBank_046_0.wav,0,45120,0,0,0,0,0,0,0,1,3,1,0,0
650,FluencyBank,46,1,clips/FluencyBank/046/FluencyBank_046_1.wav,839040,887040,0,0,0,1,0,0,0,2,2,0,0,0
651,FluencyBank,46,2,clips/FluencyBank/046/FluencyBank_046_2.wav,892960,940960,0,0,0,0,0,0,0,0,3,0,0,0
652,FluencyBank,46,3,clips/FluencyBank/046/FluencyBank_046_3.wav,1060800,1108800,0,0,0,0,0,0,0,0,3,0,0,0
653,FluencyBank,46,4,clips/FluencyBank/046/FluencyBank_046_4.wav,1120480,1168480,0,0,0,0,0,0,0,1,3,0,0,0
654,FluencyBank,46,5,clips/FluencyBank/046/FluencyBank_046_5.wav,1167040,1215040,0,0,3,1,1,0,0,3,0,0,0,0
655,FluencyBank,46,6,clips/FluencyBank/046/FluencyBank_046_6.wav,1284000,1332000,0,0,0,1,0,0,0,0,2,0,0,0
656,FluencyBank,46,7,clips/FluencyBank/046/FluencyBank_046_7.wav,1314880,1362880,0,0,0,0,0,0,0,0,3,0,0,0
657,FluencyBank,46,8,clips/FluencyBank/046/FluencyBank_046_8.wav,1365760,1413760,0,0,1,1,1,0,0,0,0,0,0,0
658,FluencyBank,46,9,clips/FluencyBank/046/FluencyBank_046_9.wav,1393280,1441280,0,0,0,2,0,1,1,0,0,0,0,0
659,FluencyBank,46,10,clips/FluencyBank/046/FluencyBank_046_10.wav,1412320,1460320,0,0,0,0,0,0,0,0,3,0,0,0
660,FluencyBank,46,11,clips/FluencyBank/046/FluencyBank_046_11.wav,1838560,1886560,0,0,0,0,3,0,0,0,0,0,0,0
661,FluencyBank,46,12,clips/FluencyBank/046/FluencyBank_046_12.wav,1905600,1953600,0,0,0,0,0,0,0,0,3,0,0,0
662,FluencyBank,46,13,clips/FluencyBank/046/FluencyBank_046_13.wav,2019680,2067680,0,0,0,0,0,0,0,0,3,0,0,0
663,FluencyBank,46,14,clips/FluencyBank/046/FluencyBank_046_14.wav,2045760,2093760,0,0,0,0,0,0,0,0,3,0,0,0
664,FluencyBank,46,15,clips/FluencyBank/046/FluencyBank_046_15.wav,2082560,2130560,0,0,0,0,0,0,0,0,3,0,0,0
665,FluencyBank,46,16,clips/FluencyBank/046/FluencyBank_046_16.wav,121120,169120,0,0,1,3,1,0,0,1,0,0,0,0
666,FluencyBank,46,17,clips/FluencyBank/046/FluencyBank_046_17.wav,92000,140000,0,0,0,0,0,0,0,0,3,0,0,0
667,FluencyBank,46,18,clips/FluencyBank/046/FluencyBank_046_18.wav,2206720,2254720,0,0,0,2,1,0,0,0,1,1,0,0
668,FluencyBank,46,19,clips/FluencyBank/046/FluencyBank_046_19.wav,2245600,2293600,0,0,0,0,0,0,0,0,3,0,0,0
669,FluencyBank,46,20,clips/FluencyBank/046/FluencyBank_046_20.wav,2302560,2350560,0,0,0,0,0,0,0,0,3,0,0,0
670,FluencyBank,46,21,clips/FluencyBank/046/FluencyBank_046_21.wav,2415680,2463680,0,0,0,2,2,0,0,0,0,0,0,0
671,FluencyBank,46,22,clips/FluencyBank/046/FluencyBank_046_22.wav,2449280,2497280,0,0,0,0,0,0,0,3,3,0,0,0
672,FluencyBank,46,23,clips/FluencyBank/046/FluencyBank_046_23.wav,2506400,2554400,1,0,0,0,1,0,1,0,2,0,0,0
673,FluencyBank,46,24,clips/FluencyBank/046/FluencyBank_046_24.wav,2574240,2622240,0,0,0,0,0,0,0,0,3,0,0,0
674,FluencyBank,46,25,clips/FluencyBank/046/FluencyBank_046_25.wav,2677920,2725920,0,0,1,2,0,0,0,0,0,0,0,0
675,FluencyBank,46,26,clips/FluencyBank/046/FluencyBank_046_26.wav,2702880,2750880,0,0,1,1,1,0,0,1,0,1,0,0
676,FluencyBank,46,27,clips/FluencyBank/046/FluencyBank_046_27.wav,2732960,2780960,0,0,0,0,0,0,0,3,3,0,0,0
677,FluencyBank,46,28,clips/FluencyBank/046/FluencyBank_046_28.wav,2853760,2901760,0,0,0,1,0,0,0,0,2,0,0,0
678,FluencyBank,46,29,clips/FluencyBank/046/FluencyBank_046_29.wav,2889280,2937280,1,0,2,1,0,0,1,0,1,0,0,0
679,FluencyBank,46,30,clips/FluencyBank/046/FluencyBank_046_30.wav,2967200,3015200,0,0,1,0,0,1,0,2,2,0,0,0
680,FluencyBank,46,31,clips/FluencyBank/046/FluencyBank_046_31.wav,2996480,3044480,0,0,0,0,1,2,0,2,0,0,0,0
681,FluencyBank,46,32,clips/FluencyBank/046/FluencyBank_046_32.wav,3024960,3072960,0,0,0,0,2,0,1,0,1,0,0,0
682,FluencyBank,46,33,clips/FluencyBank/046/FluencyBank_046_33.wav,148800,196800,0,0,2,1,0,0,0,0,1,0,0,0
683,FluencyBank,46,34,clips/FluencyBank/046/FluencyBank_046_34.wav,3550880,3598880,0,0,0,1,0,0,0,0,2,0,0,0
684,FluencyBank,46,35,clips/FluencyBank/046/FluencyBank_046_35.wav,3589120,3637120,0,0,0,0,0,0,0,2,3,0,0,0
685,FluencyBank,46,36,clips/FluencyBank/046/FluencyBank_046_36.wav,3707200,3755200,1,0,0,1,0,0,0,0,2,0,0,0
686,FluencyBank,46,37,clips/FluencyBank/046/FluencyBank_046_37.wav,3737600,3785600,0,0,0,0,0,0,0,0,3,0,0,0
687,FluencyBank,46,38,clips/FluencyBank/046/FluencyBank_046_38.wav,3781440,3829440,0,0,1,0,0,0,0,1,2,0,0,0
688,FluencyBank,46,39,clips/FluencyBank/046/FluencyBank_046_39.wav,3854880,3902880,0,0,0,0,0,0,0,0,3,0,0,0
689,FluencyBank,46,40,clips/FluencyBank/046/FluencyBank_046_40.wav,3890560,3938560,1,0,0,0,0,0,1,0,2,0,0,0
690,FluencyBank,46,41,clips/FluencyBank/046/FluencyBank_046_41.wav,3992800,4040800,0,0,0,1,0,0,0,0,2,0,0,0
691,FluencyBank,46,42,clips/FluencyBank/046/FluencyBank_046_42.wav,4018560,4066560,0,0,0,1,0,0,0,0,2,0,0,0
692,FluencyBank,46,43,clips/FluencyBank/046/FluencyBank_046_43.wav,4327840,4375840,0,0,2,0,1,0,0,1,0,0,0,0
693,FluencyBank,46,44,clips/FluencyBank/046/FluencyBank_046_44.wav,4355040,4403040,0,0,0,0,0,0,0,0,3,1,0,0
694,FluencyBank,46,45,clips/FluencyBank/046/FluencyBank_046_45.wav,4481920,4529920,0,0,0,0,0,0,0,0,3,0,0,0
695,FluencyBank,46,46,clips/FluencyBank/046/FluencyBank_046_46.wav,4518720,4566720,0,0,0,2,0,0,0,0,1,0,0,0
696,FluencyBank,46,47,clips/FluencyBank/046/FluencyBank_046_47.wav,4552800,4600800,0,0,2,0,0,3,0,1,0,0,0,0
697,FluencyBank,46,48,clips/FluencyBank/046/FluencyBank_046_48.wav,4720480,4768480,0,0,0,0,0,0,0,0,3,0,0,0
698,FluencyBank,46,49,clips/FluencyBank/046/FluencyBank_046_49.wav,4746720,4794720,0,0,0,0,0,1,0,0,2,0,0,0
699,FluencyBank,46,50,clips/FluencyBank/046/FluencyBank_046_50.wav,4991840,5039840,0,0,1,0,0,0,0,0,2,0,0,0
700,FluencyBank,46,51,clips/FluencyBank/046/FluencyBank_046_51.wav,5024800,5072800,0,0,1,1,0,0,0,0,1,0,0,0
701,FluencyBank,46,52,clips/FluencyBank/046/FluencyBank_046_52.wav,293120,341120,0,0,3,0,0,0,0,0,0,0,0,0
702,FluencyBank,46,53,clips/FluencyBank/046/FluencyBank_046_53.wav,324480,372480,0,0,1,0,0,2,0,3,0,0,0,0
703,FluencyBank,46,54,clips/FluencyBank/046/FluencyBank_046_54.wav,5065120,5113120,0,0,1,0,0,0,0,0,2,0,0,0
704,FluencyBank,46,55,clips/FluencyBank/046/FluencyBank_046_55.wav,5138880,5186880,0,0,0,0,0,0,0,0,3,0,0,0
705,FluencyBank,46,56,clips/FluencyBank/046/FluencyBank_046_56.wav,5164960,5212960,0,0,0,0,1,0,0,0,2,1,0,0
706,FluencyBank,46,57,clips/FluencyBank/046/FluencyBank_046_57.wav,5209920,5257920,0,0,0,0,1,1,0,0,1,0,0,0
707,FluencyBank,46,58,clips/FluencyBank/046/FluencyBank_046_58.wav,5234560,5282560,0,0,0,0,3,0,0,3,0,0,0,0
708,FluencyBank,46,59,clips/FluencyBank/046/FluencyBank_046_59.wav,5304160,5352160,0,0,1,0,0,0,0,0,2,0,0,0
709,FluencyBank,46,60,clips/FluencyBank/046/FluencyBank_046_60.wav,5333920,5381920,0,0,3,0,0,0,0,0,0,0,0,0
710,FluencyBank,46,61,clips/FluencyBank/046/FluencyBank_046_61.wav,5382400,5430400,0,0,0,1,0,0,0,0,2,0,0,0
711,FluencyBank,46,62,clips/FluencyBank/046/FluencyBank_046_62.wav,5407840,5455840,0,0,0,0,0,0,0,0,3,0,0,0
712,FluencyBank,46,63,clips/FluencyBank/046/FluencyBank_046_63.wav,5458400,5506400,0,0,0,0,0,0,0,0,3,0,0,0
713,FluencyBank,46,64,clips/FluencyBank/046/FluencyBank_046_64.wav,5537600,5585600,0,0,0,0,0,0,0,2,3,0,0,0
714,FluencyBank,46,65,clips/FluencyBank/046/FluencyBank_046_65.wav,5574400,5622400,0,0,0,0,0,0,0,0,3,0,0,0
715,FluencyBank,46,66,clips/FluencyBank/046/FluencyBank_046_66.wav,5631840,5679840,0,0,0,1,0,0,0,0,2,0,0,0
716,FluencyBank,46,67,clips/FluencyBank/046/FluencyBank_046_67.wav,5657760,5705760,0,0,0,0,0,0,0,0,3,0,0,0
717,FluencyBank,46,68,clips/FluencyBank/046/FluencyBank_046_68.wav,5698720,5746720,0,0,0,0,0,0,0,0,3,0,0,0
718,FluencyBank,46,69,clips/FluencyBank/046/FluencyBank_046_69.wav,5769120,5817120,0,0,2,1,0,0,0,0,0,0,0,0
719,FluencyBank,46,70,clips/FluencyBank/046/FluencyBank_046_70.wav,5794080,5842080,0,0,3,0,0,0,0,0,0,0,0,0
720,FluencyBank,46,71,clips/FluencyBank/046/FluencyBank_046_71.wav,370400,418400,0,0,3,1,1,0,0,0,0,1,0,0
721,FluencyBank,46,72,clips/FluencyBank/046/FluencyBank_046_72.wav,395360,443360,0,0,1,3,0,0,0,0,0,0,0,0
722,FluencyBank,46,73,clips/FluencyBank/046/FluencyBank_046_73.wav,5833920,5881920,0,0,0,0,0,1,0,0,2,0,0,0
723,FluencyBank,46,74,clips/FluencyBank/046/FluencyBank_046_74.wav,5885760,5933760,0,0,0,1,2,0,0,0,0,0,0,0
724,FluencyBank,46,75,clips/FluencyBank/046/FluencyBank_046_75.wav,5913920,5961920,0,0,0,2,1,1,0,1,0,0,0,0
725,FluencyBank,46,76,clips/FluencyBank/046/FluencyBank_046_76.wav,5948480,5996480,0,0,0,1,0,0,0,3,2,0,0,0
726,FluencyBank,46,77,clips/FluencyBank/046/FluencyBank_046_77.wav,6002560,6050560,0,0,0,0,0,0,0,0,3,0,0,0
727,FluencyBank,46,78,clips/FluencyBank/046/FluencyBank_046_78.wav,6034240,6082240,0,0,0,0,0,0,0,0,3,1,0,0
728,FluencyBank,46,79,clips/FluencyBank/046/FluencyBank_046_79.wav,6513600,6561600,0,0,0,1,0,1,2,1,1,0,0,0
729,FluencyBank,46,80,clips/FluencyBank/046/FluencyBank_046_80.wav,6537920,6585920,0,0,0,2,1,0,0,0,1,0,0,0
730,FluencyBank,46,81,clips/FluencyBank/046/FluencyBank_046_81.wav,6587680,6635680,0,0,0,1,0,1,0,0,1,1,0,0
731,FluencyBank,46,82,clips/FluencyBank/046/FluencyBank_046_82.wav,6616960,6664960,0,0,0,1,0,0,0,0,2,0,0,0
732,FluencyBank,46,83,clips/FluencyBank/046/FluencyBank_046_83.wav,6661120,6709120,0,0,0,0,0,3,0,0,0,1,0,0
733,FluencyBank,46,84,clips/FluencyBank/046/FluencyBank_046_84.wav,6689280,6737280,0,0,0,1,0,0,0,0,2,0,0,0
734,FluencyBank,46,85,clips/FluencyBank/046/FluencyBank_046_85.wav,6720320,6768320,0,0,0,0,0,0,0,0,3,0,0,0
735,FluencyBank,46,86,clips/FluencyBank/046/FluencyBank_046_86.wav,6753760,6801760,0,0,0,1,0,0,0,0,2,1,0,0
736,FluencyBank,46,87,clips/FluencyBank/046/FluencyBank_046_87.wav,6764320,6812320,0,0,0,0,0,0,0,0,3,1,0,0
737,FluencyBank,46,88,clips/FluencyBank/046/FluencyBank_046_88.wav,456960,504960,0,0,0,3,0,0,0,1,0,0,0,0
738,FluencyBank,46,89,clips/FluencyBank/046/FluencyBank_046_89.wav,6779360,6827360,0,0,0,0,0,0,0,0,3,0,0,0
739,FluencyBank,46,90,clips/FluencyBank/046/FluencyBank_046_90.wav,6824160,6872160,0,0,0,0,0,0,0,0,3,1,0,0
740,FluencyBank,46,91,clips/FluencyBank/046/FluencyBank_046_91.wav,6851200,6899200,0,0,0,0,0,0,0,0,3,1,0,0
741,FluencyBank,46,92,clips/FluencyBank/046/FluencyBank_046_92.wav,7096160,7144160,0,0,0,0,0,0,0,0,3,0,0,0
742,FluencyBank,46,93,clips/FluencyBank/046/FluencyBank_046_93.wav,7148800,7196800,0,0,0,0,0,0,0,1,3,0,0,0
743,FluencyBank,46,94,clips/FluencyBank/046/FluencyBank_046_94.wav,7225920,7273920,0,0,0,2,2,0,0,1,0,0,0,0
744,FluencyBank,46,95,clips/FluencyBank/046/FluencyBank_046_95.wav,7255520,7303520,0,0,0,0,1,3,0,0,0,0,0,0
745,FluencyBank,46,96,clips/FluencyBank/046/FluencyBank_046_96.wav,7293920,7341920,0,0,0,0,0,0,0,0,3,1,0,0
746,FluencyBank,46,97,clips/FluencyBank/046/FluencyBank_046_97.wav,7318560,7366560,0,0,0,0,0,0,0,0,3,0,0,0
747,FluencyBank,46,98,clips/FluencyBank/046/FluencyBank_046_98.wav,7368800,7416800,0,0,0,0,0,0,0,0,3,0,0,0
748,FluencyBank,46,99,clips/FluencyBank/046/FluencyBank_046_99.wav,7410880,7458880,0,0,1,1,0,0,0,0,1,0,0,0
749,FluencyBank,46,100,clips/FluencyBank/046/FluencyBank_046_100.wav,7439040,7487040,0,0,0,0,0,0,0,0,3,0,0,0
750,FluencyBank,46,101,clips/FluencyBank/046/FluencyBank_046_101.wav,7527520,7575520,0,0,0,0,0,0,0,0,3,0,0,0
751,FluencyBank,46,102,clips/FluencyBank/046/FluencyBank_046_102.wav,7564480,7612480,0,0,2,0,0,0,0,0,1,0,0,0
752,FluencyBank,46,103,clips/FluencyBank/046/FluencyBank_046_103.wav,7614880,7662880,0,0,0,0,3,0,0,0,0,0,0,0
753,FluencyBank,46,104,clips/FluencyBank/046/FluencyBank_046_104.wav,7645440,7693440,0,0,0,0,0,0,0,2,3,0,0,0
754,FluencyBank,46,105,clips/FluencyBank/046/FluencyBank_046_105.wav,7685120,7733120,0,0,1,0,0,0,0,0,2,0,0,0
755,FluencyBank,46,106,clips/FluencyBank/046/FluencyBank_046_106.wav,531520,579520,0,0,2,2,1,0,0,0,0,0,0,0
756,FluencyBank,46,107,clips/FluencyBank/046/FluencyBank_046_107.wav,560480,608480,0,0,0,1,2,0,0,0,1,0,0,0
757,FluencyBank,46,108,clips/FluencyBank/046/FluencyBank_046_108.wav,7716000,7764000,0,0,2,1,0,0,0,0,1,0,0,0
758,FluencyBank,46,109,clips/FluencyBank/046/FluencyBank_046_109.wav,7760480,7808480,0,0,0,0,0,0,1,0,3,0,0,0
