,Unnamed: 0.1,Unnamed: 0,Show,EpId,Path,ClipId,PonavljanjeGlasova,PonavljanjeSlogova,PonavljanjeJednosloznihRijeci,ProduzavanjeGlasova,Blokada,PrekinutaRijec,Cluster,Schwa,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
394,394,427,HeStutters,2,clips/HeStutters/2/HeStutters_2_114.wav,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1053440,1101440,0,2,0,0,0,0,0,3,3,1,0,0
395,395,428,HeStutters,2,clips/HeStutters/2/HeStutters_2_115.wav,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13442080,13490080,1,1,1,1,1,0,1,3,0,0,0,1
396,396,429,HeStutters,2,clips/HeStutters/2/HeStutters_2_116.wav,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13470720,13518720,0,1,0,1,0,3,1,2,0,0,0,0
397,397,430,HeStutters,2,clips/HeStutters/2/HeStutters_2_117.wav,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13983200,14031200,0,0,0,0,0,3,0,0,0,1,0,0
398,398,431,HeStutters,2,clips/HeStutters/2/HeStutters_2_118.wav,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14015200,14063200,0,0,0,0,0,0,0,0,3,0,0,0
399,399,432,HeStutters,2,clips/HeStutters/2/HeStutters_2_119.wav,119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14229600,14277600,0,0,1,1,1,0,0,2,1,1,0,1
400,400,433,HeStutters,2,clips/HeStutters/2/HeStutters_2_120.wav,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14259040,14307040,0,2,0,2,0,0,0,0,1,1,0,0
401,401,434,HeStutters,2,clips/HeStutters/2/HeStutters_2_121.wav,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14284000,14332000,0,0,1,0,0,0,0,0,2,2,0,0
402,402,435,HeStutters,2,clips/HeStutters/2/HeStutters_2_122.wav,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14556960,14604960,0,1,0,0,0,0,2,0,3,0,0,0
403,403,436,HeStutters,2,clips/HeStutters/2/HeStutters_2_123.wav,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14586720,14634720,0,2,2,0,0,0,0,0,1,1,0,1
404,404,437,HeStutters,2,clips/HeStutters/2/HeStutters_2_124.wav,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14740480,14788480,0,0,1,0,0,3,0,2,0,0,0,0
405,405,439,HeStutters,2,clips/HeStutters/2/HeStutters_2_126.wav,126,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15013280,15061280,0,0,1,1,1,1,0,1,0,0,0,0
406,406,440,HeStutters,2,clips/HeStutters/2/HeStutters_2_127.wav,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15043680,15091680,0,0,0,0,0,0,0,2,3,1,0,0
407,407,441,HeStutters,2,clips/HeStutters/2/HeStutters_2_128.wav,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15447200,15495200,0,0,3,0,0,0,0,3,0,0,0,0
408,408,442,HeStutters,2,clips/HeStutters/2/HeStutters_2_129.wav,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15485760,15533760,0,0,1,0,0,3,0,3,0,0,0,0
409,409,443,HeStutters,2,clips/HeStutters/2/HeStutters_2_130.wav,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15531040,15579040,0,0,2,0,1,0,0,3,0,3,0,0
410,410,444,HeStutters,2,clips/HeStutters/2/HeStutters_2_131.wav,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15560320,15608320,0,1,0,0,0,0,0,3,3,1,0,0
411,411,445,HeStutters,2,clips/HeStutters/2/HeStutters_2_132.wav,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15662400,15710400,0,1,0,0,0,0,0,1,3,1,0,0
412,412,446,HeStutters,2,clips/HeStutters/2/HeStutters_2_133.wav,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15690240,15738240,0,1,0,0,0,0,0,3,3,0,0,0
413,413,447,HeStutters,2,clips/HeStutters/2/HeStutters_2_134.wav,134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1358240,1406240,0,0,0,1,0,0,0,0,2,0,0,0
414,414,448,HeStutters,2,clips/HeStutters/2/HeStutters_2_135.wav,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390720,1438720,0,0,0,0,0,0,0,0,3,1,0,0
415,415,449,HeStutters,2,clips/HeStutters/2/HeStutters_2_136.wav,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17136320,17184320,1,3,0,0,1,0,3,0,2,0,0,0
416,416,450,HeStutters,2,clips/HeStutters/2/HeStutters_2_137.wav,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17199040,17247040,0,1,1,0,0,0,1,0,2,0,0,0
417,417,451,HeStutters,2,clips/HeStutters/2/HeStutters_2_138.wav,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17233760,17281760,0,0,0,1,0,0,0,0,2,0,0,0
418,418,452,HeStutters,2,clips/HeStutters/2/HeStutters_2_139.wav,139,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,17276800,17324800,0,0,1,1,1,0,0,0,0,0,0,0
419,419,453,HeStutters,2,clips/HeStutters/2/HeStutters_2_140.wav,140,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17306080,17354080,0,1,1,1,2,0,0,0,1,0,0,0
420,420,454,HeStutters,2,clips/HeStutters/2/HeStutters_2_141.wav,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17446560,17494560,0,0,0,0,0,0,0,0,3,0,0,0
421,421,455,HeStutters,2,clips/HeStutters/2/HeStutters_2_142.wav,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17480320,17528320,0,2,0,0,0,0,0,0,3,0,0,0
422,422,456,HeStutters,2,clips/HeStutters/2/HeStutters_2_143.wav,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17700000,17748000,0,2,0,1,0,0,1,0,2,0,0,0
423,423,457,HeStutters,2,clips/HeStutters/2/HeStutters_2_144.wav,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17730400,17778400,0,1,0,0,0,0,0,1,3,1,0,0
424,424,458,HeStutters,2,clips/HeStutters/2/HeStutters_2_145.wav,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18547200,18595200,0,0,3,0,0,0,0,3,0,0,0,0
425,425,459,HeStutters,2,clips/HeStutters/2/HeStutters_2_146.wav,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18583840,18631840,0,1,0,0,0,0,0,3,3,0,0,0
426,426,460,HeStutters,2,clips/HeStutters/2/HeStutters_2_147.wav,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18695360,18743360,0,0,1,0,0,0,1,1,2,3,0,0
427,427,461,HeStutters,2,clips/HeStutters/2/HeStutters_2_148.wav,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18725440,18773440,0,0,1,0,1,0,0,2,1,0,0,1
428,428,462,HeStutters,2,clips/HeStutters/2/HeStutters_2_149.wav,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19540160,19588160,0,0,0,0,0,1,0,0,2,0,0,0
429,429,463,HeStutters,2,clips/HeStutters/2/HeStutters_2_150.wav,150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19572320,19620320,0,0,0,2,1,0,0,1,0,1,0,0
430,430,464,HeStutters,2,clips/HeStutters/2/HeStutters_2_151.wav,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19796000,19844000,0,0,0,1,0,0,0,0,2,1,0,1
431,431,465,HeStutters,2,clips/HeStutters/2/HeStutters_2_152.wav,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19825920,19873920,0,1,0,0,0,0,0,0,3,1,0,0
432,432,466,HeStutters,2,clips/HeStutters/2/HeStutters_2_153.wav,153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19924320,19972320,0,0,1,1,1,0,1,0,0,0,0,0
433,433,467,HeStutters,2,clips/HeStutters/2/HeStutters_2_154.wav,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19952320,20000320,0,1,1,0,0,0,0,2,3,1,0,0
434,434,468,HeStutters,2,clips/HeStutters/2/HeStutters_2_155.wav,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1417920,1465920,0,0,1,1,0,0,0,3,2,0,0,0
435,435,469,HeStutters,2,clips/HeStutters/2/HeStutters_2_156.wav,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20008320,20056320,0,1,0,0,0,0,0,0,3,0,0,0
436,436,470,HeStutters,2,clips/HeStutters/2/HeStutters_2_157.wav,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20449120,20497120,0,0,0,1,0,0,0,0,2,0,0,0
437,437,471,HeStutters,2,clips/HeStutters/2/HeStutters_2_158.wav,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20485120,20533120,0,1,1,0,0,0,0,2,2,1,0,0
438,438,472,HeStutters,2,clips/HeStutters/2/HeStutters_2_159.wav,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20748000,20796000,0,0,1,0,0,0,0,0,2,0,0,0
439,439,473,HeStutters,2,clips/HeStutters/2/HeStutters_2_160.wav,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20776480,20824480,0,1,1,1,0,0,3,0,1,0,0,0
440,440,474,HeStutters,2,clips/HeStutters/2/HeStutters_2_161.wav,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21402720,21450720,0,0,0,1,0,0,0,1,2,1,0,0
441,441,475,HeStutters,2,clips/HeStutters/2/HeStutters_2_162.wav,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21435840,21483840,0,1,0,0,0,0,0,0,3,1,0,0
442,442,476,HeStutters,2,clips/HeStutters/2/HeStutters_2_163.wav,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21770720,21818720,0,1,2,0,0,0,0,1,1,1,0,0
443,443,477,HeStutters,2,clips/HeStutters/2/HeStutters_2_164.wav,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21798400,21846400,0,2,0,1,2,0,3,0,1,1,0,0
444,444,478,HeStutters,2,clips/HeStutters/2/HeStutters_2_165.wav,165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21858720,21906720,0,0,0,0,0,3,0,0,0,0,0,0
445,445,479,HeStutters,2,clips/HeStutters/2/HeStutters_2_166.wav,166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21891040,21939040,0,0,0,1,2,0,0,0,1,0,0,0
446,446,480,HeStutters,2,clips/HeStutters/2/HeStutters_2_167.wav,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21926880,21974880,0,0,0,0,0,0,0,3,3,1,0,1
447,447,481,HeStutters,2,clips/HeStutters/2/HeStutters_2_168.wav,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21989120,22037120,0,0,1,1,0,0,0,3,1,1,0,0
448,448,482,HeStutters,2,clips/HeStutters/2/HeStutters_2_169.wav,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22250240,22298240,0,2,0,0,0,0,1,0,3,2,0,0
449,449,483,HeStutters,2,clips/HeStutters/2/HeStutters_2_170.wav,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22285760,22333760,0,0,0,0,0,0,0,0,3,0,0,0
450,450,484,HeStutters,2,clips/HeStutters/2/HeStutters_2_171.wav,171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22349120,22397120,0,0,0,0,0,3,0,0,0,0,0,0
451,451,487,HeStutters,2,clips/HeStutters/2/HeStutters_2_174.wav,174,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22417440,22465440,0,0,1,2,1,0,0,0,0,1,0,0
452,452,488,HeStutters,2,clips/HeStutters/2/HeStutters_2_175.wav,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22457120,22505120,0,0,0,2,0,0,0,0,1,0,0,2
453,453,489,HeStutters,2,clips/HeStutters/2/HeStutters_2_176.wav,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22479520,22527520,1,0,0,0,0,0,0,0,2,1,0,0
454,454,490,HeStutters,2,clips/HeStutters/2/HeStutters_2_177.wav,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22529440,22577440,0,0,0,0,0,0,0,1,3,2,0,0
455,455,491,HeStutters,2,clips/HeStutters/2/HeStutters_2_178.wav,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22561440,22609440,0,0,0,0,0,3,0,3,1,0,0,0
456,456,492,HeStutters,2,clips/HeStutters/2/HeStutters_2_179.wav,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22837440,22885440,0,0,3,0,0,0,0,3,0,0,0,0
457,457,493,HeStutters,2,clips/HeStutters/2/HeStutters_2_180.wav,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22869440,22917440,0,0,0,0,0,0,0,1,3,0,0,0
458,458,494,HeStutters,2,clips/HeStutters/2/HeStutters_2_181.wav,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23507040,23555040,0,0,0,0,0,0,0,0,3,1,0,0
459,459,495,HeStutters,2,clips/HeStutters/2/HeStutters_2_182.wav,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23547200,23595200,0,0,0,0,0,0,0,0,3,0,0,0
460,460,496,HeStutters,2,clips/HeStutters/2/HeStutters_2_183.wav,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24080160,24128160,0,0,1,0,0,0,1,1,2,0,0,0
461,461,497,HeStutters,2,clips/HeStutters/2/HeStutters_2_184.wav,184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24118880,24166880,0,0,0,0,0,3,0,0,0,0,0,0
462,462,498,HeStutters,2,clips/HeStutters/2/HeStutters_2_185.wav,185,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24536480,24584480,0,0,2,0,2,0,1,0,1,0,0,0
463,463,499,HeStutters,2,clips/HeStutters/2/HeStutters_2_186.wav,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24566400,24614400,0,0,0,1,0,3,0,1,0,1,0,0
464,464,500,HeStutters,2,clips/HeStutters/2/HeStutters_2_187.wav,187,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,25471680,25519680,0,0,2,1,1,1,1,0,0,2,0,0
465,465,501,HeStutters,2,clips/HeStutters/2/HeStutters_2_188.wav,188,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,25499040,25547040,0,0,3,2,1,0,0,0,0,0,0,0
466,466,502,HeStutters,2,clips/HeStutters/2/HeStutters_2_189.wav,189,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25683200,25731200,0,0,2,0,2,0,0,0,0,0,0,0
467,467,503,HeStutters,2,clips/HeStutters/2/HeStutters_2_190.wav,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25718080,25766080,0,1,1,0,0,0,1,0,2,1,0,0
468,468,504,HeStutters,2,clips/HeStutters/2/HeStutters_2_191.wav,191,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26204800,26252800,0,0,0,1,0,0,0,0,2,0,0,0
469,469,505,HeStutters,2,clips/HeStutters/2/HeStutters_2_192.wav,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26248480,26296480,0,1,0,0,0,3,0,3,1,0,0,0
470,470,506,HeStutters,2,clips/HeStutters/2/HeStutters_2_193.wav,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1847200,1895200,0,0,2,1,0,0,0,3,0,1,0,0
471,471,507,HeStutters,2,clips/HeStutters/2/HeStutters_2_194.wav,194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1874880,1922880,0,0,1,0,0,0,0,3,2,0,0,0
472,472,508,HeStutters,2,clips/HeStutters/2/HeStutters_2_195.wav,195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26954080,27002080,0,3,1,0,0,2,2,0,0,0,0,0
473,473,509,HeStutters,2,clips/HeStutters/2/HeStutters_2_196.wav,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26992320,27040320,0,3,0,0,0,0,0,3,3,1,0,0
474,474,510,HeStutters,2,clips/HeStutters/2/HeStutters_2_197.wav,197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27307360,27355360,0,1,2,0,0,3,0,0,0,0,0,0
475,475,511,HeStutters,2,clips/HeStutters/2/HeStutters_2_198.wav,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27337120,27385120,0,1,0,0,0,0,0,3,3,0,0,0
476,476,512,HeStutters,2,clips/HeStutters/2/HeStutters_2_199.wav,199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27418240,27466240,0,0,0,1,0,0,0,1,2,0,0,0
477,477,513,HeStutters,2,clips/HeStutters/2/HeStutters_2_200.wav,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27461920,27509920,0,2,0,0,0,0,1,0,3,2,0,0
478,478,514,HeStutters,2,clips/HeStutters/2/HeStutters_2_201.wav,201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28885120,28933120,0,0,1,0,0,0,1,0,2,0,1,2
479,479,515,HeStutters,2,clips/HeStutters/2/HeStutters_2_202.wav,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28922240,28970240,0,1,0,0,0,0,0,1,3,0,0,1
480,480,516,HeStutters,2,clips/HeStutters/2/HeStutters_2_203.wav,203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29016480,29064480,0,0,1,0,0,2,0,0,1,0,0,0
481,481,517,HeStutters,2,clips/HeStutters/2/HeStutters_2_204.wav,204,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29050080,29098080,0,1,0,1,0,0,0,0,2,0,0,0
482,482,518,HeStutters,2,clips/HeStutters/2/HeStutters_2_205.wav,205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,29213920,29261920,0,0,2,0,0,2,0,0,0,0,0,0
483,483,519,HeStutters,2,clips/HeStutters/2/HeStutters_2_206.wav,206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29256320,29304320,0,0,1,1,0,0,0,1,2,1,0,0
484,484,520,HeStutters,2,clips/HeStutters/2/HeStutters_2_207.wav,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29894880,29942880,0,0,1,0,0,0,0,3,2,0,0,0
485,485,521,HeStutters,2,clips/HeStutters/2/HeStutters_2_208.wav,208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29937600,29985600,0,0,0,2,0,0,0,1,1,0,0,0
486,486,522,HeStutters,2,clips/HeStutters/2/HeStutters_2_209.wav,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29989920,30037920,0,1,0,0,0,0,0,0,3,1,0,0
487,487,523,HeStutters,2,clips/HeStutters/2/HeStutters_2_210.wav,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30689280,30737280,0,1,0,0,0,0,1,2,3,0,0,0
488,488,524,HeStutters,2,clips/HeStutters/2/HeStutters_2_211.wav,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30720800,30768800,0,0,0,1,0,0,0,2,2,1,0,0
489,489,527,HeStutters,2,clips/HeStutters/2/HeStutters_2_214.wav,214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2489920,2537920,0,1,2,0,0,0,0,0,1,0,0,0
490,490,528,HeStutters,2,clips/HeStutters/2/HeStutters_2_215.wav,215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2529600,2577600,0,0,0,0,0,0,0,3,3,1,0,0
491,491,529,HeStutters,3,clips/HeStutters/3/HeStutters_3_0.wav,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495680,543680,0,1,0,1,0,0,0,0,2,0,0,0
492,492,530,HeStutters,3,clips/HeStutters/3/HeStutters_3_1.wav,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47239680,47287680,1,1,1,1,0,0,2,0,0,0,0,0
493,493,531,HeStutters,3,clips/HeStutters/3/HeStutters_3_2.wav,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47905920,47953920,0,0,0,0,0,0,0,3,3,0,0,0
494,494,532,HeStutters,3,clips/HeStutters/3/HeStutters_3_3.wav,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50012480,50060480,0,1,0,0,0,3,0,3,0,0,0,0
495,495,533,HeStutters,3,clips/HeStutters/3/HeStutters_3_4.wav,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50530720,50578720,0,0,0,0,0,0,0,1,3,0,0,0
496,496,534,HeStutters,3,clips/HeStutters/3/HeStutters_3_5.wav,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51260000,51308000,0,0,0,0,0,3,1,1,0,0,0,0
497,497,536,HeStutters,3,clips/HeStutters/3/HeStutters_3_7.wav,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7659360,7707360,0,0,0,0,0,0,0,0,3,1,0,0
498,498,538,HeStutters,3,clips/HeStutters/3/HeStutters_3_9.wav,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,738720,786720,0,1,3,0,0,0,0,0,0,0,0,0
499,499,539,HeStutters,3,clips/HeStutters/3/HeStutters_3_10.wav,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10837600,10885600,0,1,2,1,0,0,0,0,0,0,0,0
500,500,540,HeStutters,3,clips/HeStutters/3/HeStutters_3_11.wav,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10882880,10930880,0,0,0,1,0,0,0,1,2,0,0,0
501,501,541,HeStutters,3,clips/HeStutters/3/HeStutters_3_12.wav,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11107520,11155520,0,2,0,0,0,0,1,1,3,0,0,0
502,502,542,HeStutters,3,clips/HeStutters/3/HeStutters_3_13.wav,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12074400,12122400,0,1,0,0,0,0,0,1,3,0,0,0
503,503,543,HeStutters,3,clips/HeStutters/3/HeStutters_3_14.wav,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16540960,16588960,0,2,0,0,0,0,1,0,3,0,0,0
504,504,544,HeStutters,3,clips/HeStutters/3/HeStutters_3_15.wav,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17041440,17089440,0,1,1,1,0,0,0,2,1,0,0,0
505,505,545,HeStutters,3,clips/HeStutters/3/HeStutters_3_16.wav,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19905600,19953600,0,0,0,0,0,0,0,0,3,1,0,0
506,506,546,HeStutters,3,clips/HeStutters/3/HeStutters_3_17.wav,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20033760,20081760,0,1,0,0,1,0,1,0,2,0,0,0
507,507,547,HeStutters,3,clips/HeStutters/3/HeStutters_3_18.wav,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21100000,21148000,0,1,1,0,0,0,0,0,2,0,0,0
508,508,548,HeStutters,3,clips/HeStutters/3/HeStutters_3_19.wav,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21648320,21696320,1,1,0,0,0,0,3,0,2,0,0,0
509,509,549,HeStutters,3,clips/HeStutters/3/HeStutters_3_20.wav,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22033280,22081280,0,2,0,1,0,0,2,0,3,0,0,0
510,510,551,HeStutters,3,clips/HeStutters/3/HeStutters_3_22.wav,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23963360,24011360,0,1,0,1,0,0,0,2,2,0,0,0
511,511,552,HeStutters,3,clips/HeStutters/3/HeStutters_3_23.wav,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25013120,25061120,0,1,0,1,0,2,0,0,1,0,0,0
512,512,553,HeStutters,3,clips/HeStutters/3/HeStutters_3_24.wav,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25050400,25098400,0,2,0,0,0,1,0,0,2,1,0,0
513,513,554,HeStutters,3,clips/HeStutters/3/HeStutters_3_25.wav,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25138720,25186720,0,0,0,0,0,0,0,0,3,0,0,0
514,514,555,HeStutters,3,clips/HeStutters/3/HeStutters_3_26.wav,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27584160,27632160,1,3,0,0,0,0,1,0,2,1,0,0
515,515,556,HeStutters,3,clips/HeStutters/3/HeStutters_3_27.wav,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28796800,28844800,0,1,0,1,0,0,0,0,3,0,0,0
516,516,557,HeStutters,3,clips/HeStutters/3/HeStutters_3_28.wav,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28997760,29045760,0,0,0,0,0,0,0,0,3,0,0,0
517,517,558,HeStutters,3,clips/HeStutters/3/HeStutters_3_29.wav,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3184320,3232320,0,0,0,0,0,0,0,3,3,0,0,0
518,518,560,HeStutters,3,clips/HeStutters/3/HeStutters_3_31.wav,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32709600,32757600,0,1,0,1,0,0,0,0,2,0,0,0
519,519,561,HeStutters,3,clips/HeStutters/3/HeStutters_3_32.wav,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35935520,35983520,0,1,2,0,1,0,0,0,0,0,0,0
520,520,562,HeStutters,3,clips/HeStutters/3/HeStutters_3_33.wav,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38988640,39036640,0,0,0,0,0,1,0,0,2,0,0,0
521,521,563,HeStutters,3,clips/HeStutters/3/HeStutters_3_34.wav,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39151840,39199840,0,2,0,0,0,0,2,0,3,0,0,0
522,522,564,HeStutters,3,clips/HeStutters/3/HeStutters_3_35.wav,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39187680,39235680,0,3,0,0,0,0,0,1,3,1,0,0
523,523,565,HeStutters,3,clips/HeStutters/3/HeStutters_3_36.wav,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39905440,39953440,0,2,0,0,0,0,0,0,3,0,0,0
524,524,566,HeStutters,3,clips/HeStutters/3/HeStutters_3_37.wav,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41970720,42018720,0,0,0,0,1,1,1,3,1,0,0,0
525,525,567,HeStutters,3,clips/HeStutters/3/HeStutters_3_38.wav,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42001440,42049440,0,0,0,2,0,0,0,0,2,1,0,0
